Pt1,Pt2,Pt3,F1,F2,F3,Error
46,5,43,[2.0],[2.0],[2.0],40888838.62849595
46,24,43,[2.0],[2.0],[2.0],41380045.74114868
46,26,43,[2.0],[2.0],[2.0],40939053.60667076
46,0,43,[2.0],[2.0],[2.0],41400736.62865123
11,41,43,[2.0],[2.0],[2.0],92341308.89966208
11,7,43,[2.0],[2.0],[2.0],55456291.27852919
11,36,43,[2.0],[2.0],[2.0],102102565.63453537
11,27,43,[2.0],[2.0],[2.0],59702767.11973871
11,30,43,[1.799943838839395],[1.799943838839395],[1.799943838839395],6479403.412884992
11,31,43,[2.0],[2.0],[2.0],54326759.972153105
11,42,43,[1.7998765753799648],[1.7998765753799648],[1.7998765753799648],3212347.790667817
11,37,43,[2.0],[2.0],[2.0],96490530.96134116
11,47,43,[2.0],[2.0],[2.0],6197485.323171391
11,13,43,[12.49557104626453],[10.273095909260878],[0.03319395271013541],403.3017106367105
11,14,43,[2.0],[2.0],[2.0],5707820.415266195
11,35,43,[2.0],[2.0],[2.0],92519281.8536155
11,16,43,[2.0],[2.0],[2.0],5930152.2852663305
11,3,43,[2.0],[2.0],[2.0],87221680.3250557
11,10,43,[2.0],[2.0],[2.0],49867419.46155969
11,23,43,[2.0],[2.0],[2.0],105133517.22364564
11,21,43,[2.0],[2.0],[2.0],105976029.04369684
11,49,43,[1.9516810967829816],[2.434870128953166],[1.9516810967829816],1002333.4365295441
11,1,43,[2.0],[2.0],[2.0],86425982.04284598
11,4,43,[2.0],[2.0],[2.0],85086638.39923634
11,22,43,[2.0],[2.0],[2.0],108478488.90892431
11,28,43,[1.8],[1.8],[1.8],7905822.517313793
11,18,43,[14.270176059072396],[14.055666060682507],[0.0019938714119681314],42.61553982714833
11,2,43,[2.0],[2.0],[2.0],88591125.26202822
11,29,43,[1.8],[1.8],[1.8],6216113.301410725
11,15,43,[2.0],[2.0],[2.0],6099145.819401178
11,48,43,[2.0],[2.0],[2.0],6247430.216406799
11,32,43,[2.0],[2.0],[2.0],51758032.708426304
11,20,43,[1.947754195862959],[2.4702122372333704],[1.947754195862959],1035968.0343927632
11,25,43,[2.0],[2.0],[2.0],111566744.80674486
11,19,43,[1.9445426964342134],[2.4991157320920796],[1.9445426964342134],970997.4121592963
11,17,43,[13.768046600208475],[15.022522172467783],[0.021561775493894042],272.45483664738265
11,5,43,[2.0],[2.0],[2.0],79977540.61731362
11,24,43,[2.0],[2.0],[2.0],109384551.23246622
11,26,43,[2.0],[2.0],[2.0],108713902.31614915
11,0,43,[2.0],[2.0],[2.0],80475655.8467874
41,7,43,[2.0],[2.0],[2.0],92638375.88556379
41,36,43,[2.0],[2.0],[2.0],196936310.80628657
41,27,43,[2.0],[2.0],[2.0],96679349.60822634
41,30,43,[2.0],[2.0],[2.0],92269237.3171753
41,31,43,[2.0],[2.0],[2.0],91561472.77738287
41,42,43,[2.0],[2.0],[2.0],210070734.19682977
41,37,43,[2.0],[2.0],[2.0],188363721.46444732
41,47,43,[2.0],[2.0],[2.0],47286733.92387265
41,13,43,[1.8868278617051697],[1.8868278617051697],[1.8868278617051697],3318127.065244734
41,14,43,[2.0],[2.0],[2.0],47703703.699315794
41,35,43,[2.0],[2.0],[2.0],182208378.52416962
41,16,43,[2.0],[2.0],[2.0],47441021.05319183
41,3,43,[2.0],[2.0],[2.0],191001976.08653367
41,10,43,[2.0],[2.0],[2.0],87301015.57764813
41,23,43,[2.0],[2.0],[2.0],202818415.69112882
41,21,43,[1.8],[1.8],[1.8],30242460.231943976
41,49,43,[1.8291717140131027],[1.8291717140131027],[1.8291717140131027],1877760.1573092947
41,1,43,[1.8],[1.8],[1.8],41374452.12592315
41,4,43,[2.0],[2.0],[2.0],186829210.99138337
41,22,43,[2.0],[2.0],[2.0],208248079.10438368
41,28,43,[2.0],[2.0],[2.0],97959496.83302759
41,18,43,[1.8636422114376938],[1.9610154644305298],[1.8636422114376938],3926658.2421251773
41,2,43,[2.0],[2.0],[2.0],194154404.87826476
41,29,43,[2.0],[2.0],[2.0],91147251.77787234
41,15,43,[2.0],[2.0],[2.0],47329041.63831647
41,48,43,[1.868129366850723],[1.8679938150910114],[1.8683274551503388],2778877.9775950764
41,32,43,[2.0],[2.0],[2.0],89109081.45811889
41,20,43,[2.0],[2.0],[2.0],47235631.00816952
41,25,43,[2.0],[2.0],[2.0],212354814.11943597
41,19,43,[4.350246258967154e-11],[0.0],[8.083297332078237e-05],999.9992166994496
41,17,43,[2.0],[2.0],[2.0],47239967.633436576
41,5,43,[2.0],[2.0],[2.0],179135594.59791738
41,24,43,[2.0],[2.0],[2.0],208496452.90930596
41,26,43,[2.0],[2.0],[2.0],207281091.35870713
41,0,43,[2.0],[2.0],[2.0],180200510.9742743
7,36,43,[2.0],[2.0],[2.0],102471636.6151956
7,27,43,[2.0],[2.0],[2.0],60033627.69857156
7,30,43,[2.0],[2.0],[2.0],55380363.03610308
7,31,43,[1.8],[1.8],[1.8],6385329.668689795
7,42,43,[2.0],[2.0],[2.0],98715131.95309223
7,37,43,[2.0],[2.0],[2.0],96846508.42876382
7,47,43,[2.0],[2.0],[2.0],6222717.117359131
7,13,43,[2.0],[2.0],[2.0],5577040.324692377
7,14,43,[2.2920520641300595],[2.659685707484182],[1.926701588057313],573103.4549721166
7,35,43,[2.0],[2.0],[2.0],92866062.5549453
7,16,43,[2.0],[2.0],[2.0],5950874.617550022
7,3,43,[2.0],[2.0],[2.0],87509918.60964733
7,10,43,[2.0],[2.0],[2.0],50156189.21506241
7,23,43,[2.0],[2.0],[2.0],105508017.54768111
7,21,43,[2.0],[2.0],[2.0],106350697.87123838
7,49,43,[2.0],[2.0],[2.0],6427198.851807252
7,1,43,[2.0],[2.0],[2.0],86710870.84018569
7,4,43,[2.0],[2.0],[2.0],85372621.5636595
7,22,43,[2.0],[2.0],[2.0],108859618.44020122
7,28,43,[2.0],[2.0],[2.0],61386990.0996494
7,18,43,[14.279108915966928],[14.145349363953295],[0.0011627718849197125],26.672368099175454
7,2,43,[2.0],[2.0],[2.0],88878781.51630467
7,29,43,[2.0],[2.0],[2.0],54198856.631929375
7,15,43,[2.0],[2.0],[2.0],6122799.2623898
7,48,43,[2.0],[2.0],[2.0],6273434.8318518
7,32,43,[2.0],[2.0],[2.0],52055101.19054412
7,20,43,[2.0],[2.0],[2.0],6453389.265242715
7,25,43,[2.0],[2.0],[2.0],111956484.39503239
7,19,43,[2.159963866155517],[2.4717611065391534],[1.9210343784131663],281703.7873376103
7,17,43,[2.0],[2.0],[2.0],6756198.743348761
7,5,43,[2.0],[2.0],[2.0],80248910.41047415
7,24,43,[2.0],[2.0],[2.0],109770954.90703079
7,26,43,[2.0],[2.0],[2.0],109099345.38569777
7,0,43,[2.0],[2.0],[2.0],80747188.14817367
36,27,43,[2.0],[2.0],[2.0],107479276.2429989
36,30,43,[2.0],[2.0],[2.0],102013004.79155213
36,31,43,[2.0],[2.0],[2.0],101133063.69839697
36,42,43,[2.0],[2.0],[2.0],206649948.3312654
36,37,43,[2.0],[2.0],[2.0],192974619.7008457
36,47,43,[2.0],[2.0],[2.0],38525256.99812455
