Pt1,Pt2,Pt3,F1,F2,F3,Error
0,45,1,[0.0014372826011116624],[0.010683561813396998],[9.430997975047478e-10],999.1171345131721
0,31,1,[2.0],[2.0],[2.0],3836199.624567022
0,28,1,[1.938824206852432],[2.138824206852432],[1.938824206852432],917482.0645371863
0,26,1,[2.0],[2.0],[2.0],9154197.50579434
0,47,1,[2.0],[2.0],[2.0],1234011.2219678822
0,8,1,[2.0],[2.0],[2.0],1275765.6096204943
0,34,1,[2.0],[2.0],[2.0],2884571.444306456
0,37,1,[2.0],[2.0],[2.0],3304890.2939497083
0,10,1,[2.0],[2.0],[2.0],1186661.9404879187
0,36,1,[1.9405149126660166],[2.1405149126660166],[1.9405149126660166],934648.8768702958
0,7,1,[1.98],[2.18],[1.98],1077143.751126335
0,32,1,[2.0],[2.0],[2.0],3192659.1431385865
0,6,1,[0.0],[0.0],[0.0],1000.0
0,17,1,[1.9147343089323958],[1.9147343089323958],[1.9147343089323958],1668737.2673876083
0,21,1,[1.2301406125345095e-05],[1.4816276716812073e-08],[3.8068240836505877e-06],999.9999349305368
0,25,1,[2.0],[2.0],[2.0],7393832.941878946
0,12,1,[2.0],[2.0],[2.0],1218330.6095183373
0,42,1,[2.0],[2.0],[2.0],11815861.847839573
0,43,1,[2.0],[2.0],[2.0],10612011.418108597
0,14,1,[0.0001220770223261378],[0.0031500004367192793],[4.066903833709899e-10],999.84433492937
0,20,1,[2.0],[2.0],[2.0],4138763.0253170035
0,24,1,[0.0],[0.0],[0.0],1000.0
0,13,1,[2.0],[2.0],[2.0],1212835.3355667023
0,33,1,[2.0],[2.0],[2.0],3309426.936370845
0,9,1,[1.98],[2.18],[1.98],1033291.5237055095
0,22,1,[2.0],[2.0],[2.0],2574796.852200946
0,35,1,[8.19206274665615e-06],[4.951805468207725e-06],[9.360984225598108e-06],1000.0000018171868
0,39,1,[2.0],[2.0],[2.0],2823755.0766357216
0,38,1,[2.0],[2.0],[2.0],2478629.450088542
0,19,1,[2.0],[2.0],[2.0],1970723.9370423658
0,40,1,[2.0],[2.0],[2.0],1958654.8197821726
0,23,1,[2.0],[2.0],[2.0],4683728.591232835
0,41,1,[9.29566872045911e-06],[3.2126430572603226e-09],[2.4384991511183618e-09],1000.0000121886931
29,18,1,[14.014837299776868],[13.05628244552061],[0.0],201.83682678306047
29,11,1,[2.0],[2.0],[2.0],167213.78851486527
29,4,1,[1.9504058947464535],[1.9504058947464535],[1.9504058947464535],598482.3889477389
29,49,1,[11.127575268382545],[20.0],[1.2101353671934798e-06],200.7508109961554
29,27,1,[2.0],[2.0],[2.0],9663521.064781686
29,30,1,[2.0],[2.0],[2.0],9649315.136499863
29,44,1,[9.550453176508967],[19.55045007314163],[2.488495166242214e-11],0.001180101188390685
29,48,1,[2.0],[2.0],[2.0],528983.767262702
29,15,1,[13.025247856595188],[11.08150839996701],[0.0],438.57132628413945
29,45,1,[2.0],[2.0],[2.0],898372.0696882829
29,31,1,[2.0],[2.0],[2.0],7510236.292853874
29,28,1,[2.0],[2.0],[2.0],7600906.697503144
29,26,1,[2.0],[2.0],[2.0],17586173.626056682
29,47,1,[2.0],[2.0],[2.0],1077422.887404528
29,8,1,[4.262863679919952],[14.262862711741363],[3.086441590159008e-08],0.0004223183578827261
29,34,1,[2.141672757994138],[1.9100935874584912],[1.9100935874584912],999302.3416856597
29,37,1,[2.0],[2.0],[2.0],6383595.4786317535
29,10,1,[2.0],[2.0],[2.0],796580.0897957324
29,36,1,[1.9347841845806018],[1.9347841845806018],[1.9347841845806018],1972533.7963422765
29,7,1,[2.0],[2.0],[2.0],1652750.307491586
29,32,1,[2.0],[2.0],[2.0],6140249.874815598
29,6,1,[1.7515856299761232],[1.8329092846708523],[1.7007951908565468],113725.47270174044
29,17,1,[14.271662561161968],[14.05035391557264],[0.0],44.7687145541754
29,21,1,[2.0],[2.0],[2.0],4073510.8423437746
29,25,1,[2.0],[2.0],[2.0],7956217.296541182
29,12,1,[2.0],[2.0],[2.0],999041.9105916789
29,42,1,[2.0],[2.0],[2.0],22210616.16654309
29,43,1,[2.0],[2.0],[2.0],20141271.095190026
29,14,1,[2.0],[2.0],[2.0],514254.4091288887
29,20,1,[2.0],[2.0],[2.0],5014885.438542993
29,24,1,[1.9231694285772205],[1.9231694285772205],[1.9231694285772205],2689204.5367727694
29,13,1,[12.849911853487427],[20.0],[0.0022857683508070233],423.25678934716433
29,33,1,[2.0],[2.0],[2.0],6393388.852172874
29,9,1,[2.0],[2.0],[2.0],2335221.54756428
29,22,1,[2.0],[2.0],[2.0],3583618.337731609
29,35,1,[1.9269131564791362],[1.9269131564791362],[1.9269131564791362],1194878.3427129826
29,39,1,[2.0],[2.0],[2.0],5324305.745504665
29,38,1,[2.0],[2.0],[2.0],4533721.835875779
29,19,1,[2.0],[2.0],[2.0],3022467.0028354404
29,40,1,[2.0],[2.0],[2.0],3269546.2323287083
29,23,1,[2.0],[2.0],[2.0],5509551.00068336
29,41,1,[2.0],[2.0],[2.0],3505761.9209534014
18,11,1,[2.0],[2.0],[2.0],8730894.113865195
18,4,1,[2.0],[2.0],[2.0],1365101.4387418807
18,49,1,[2.0],[2.0],[2.0],5577112.344602059
18,27,1,[2.8621077159562867],[5.026347849611069],[8.331388942487968e-16],935.0834469935289
18,30,1,[2.859906320289381],[5.028058269056013],[0.0],936.4765579338061
18,44,1,[3.813912209770814e-08],[0.0006525554535755917],[1.8272628095708465e-10],999.8944247258664
18,48,1,[2.0],[2.0],[2.0],5460787.388731432
18,15,1,[2.0],[2.0],[2.0],15561006.396153918
18,45,1,[2.0],[2.0],[2.0],4055135.076868007
18,31,1,[0.7367648541234871],[1.7038760649477511],[6.261615728512049e-15],988.6383999121833
18,28,1,[2.0],[2.0],[2.0],247636.97302821215
18,26,1,[13.312465522240734],[14.103228222783395],[0.0],164.91098124541244
