Pt1,Pt2,Pt3,F1,F2,F3,Error
1,33,0,[1.9076210218409575],[2.831410803431383],[1.9076210218409575],3875040.3882859983
1,36,0,[2.0],[2.0],[2.0],14712995.044257406
1,44,0,[2.0],[2.0],[2.0],33740881.52308656
1,41,0,[2.0],[2.0],[2.0],21700723.778393157
1,37,0,[2.0],[2.0],[2.0],15219404.786682943
1,34,0,[2.0],[2.0],[2.0],17681064.410546076
1,43,0,[2.0],[2.0],[2.0],29657400.80837405
1,38,0,[1.922725762952615],[2.6954681334264636],[1.922725762952615],2330402.6022267835
1,40,0,[2.0],[2.0],[2.0],19555053.427197173
1,29,0,[2.0],[2.0],[2.0],33942520.91245585
1,12,0,[2.0],[2.0],[2.0],316991909.0379599
1,39,0,[1.271908058780275],[1.3785626279163496],[2.662889952527064e-09],977.8052513198681
1,42,0,[1.8629106951211158],[3.2338037439099567],[1.8629106951211158],1824328.959181654
1,35,0,[2.0],[2.0],[2.0],16528344.495906485
25,47,0,[2.0],[2.0],[2.0],30719880.160244025
25,4,0,[2.0],[2.0],[2.0],69335442.49125369
25,5,0,[2.0],[2.0],[2.0],67142563.33492164
25,3,0,[2.0],[2.0],[2.0],83471552.21340871
25,45,0,[1.9218468615297943],[1.9218468615297943],[1.9218468615297943],13512070.131581718
25,27,0,[2.0],[2.0],[2.0],8643359.19039002
25,49,0,[1.9220190890528923],[1.9220190890528923],[1.9220190890528923],12032946.723350562
25,2,0,[2.0],[2.0],[2.0],81194780.29052459
